0,50
8.176e-06,50
1.6352e-05,50
2.4528e-05,50
3.2704e-05,50
4.088e-05,50
4.9056e-05,50
5.7232e-05,50
6.5408e-05,3.5842
7.3584e-05,-50
8.176e-05,-50
8.9936e-05,-50
9.8112e-05,-50
0.00010629,-50
0.00011446,-50
0.00012264,-50
0.00013082,-50
0.00013899,-50
0.00014717,-50
0.00015534,-50
0.00016352,-50
0.0001717,-50
0.00017987,-50
0.00018805,-50
0.00019622,-50
0.0002044,-49.956
0.00021258,-45.443
0.00022075,-39.248
0.00022893,-33.717
0.0002371,-28.451
0.00024528,-23.54
0.00025346,-19.159
0.00026163,-15.177
0.00026981,-11.371
0.00027798,-7.9198
0.00028616,-4.5128
0.00029434,-1.9021
0.00030251,0.66345
0.00031069,3.0523
0.00031886,5.4861
0.00032704,7.389
0.00033522,9.6454
0.00034339,11.194
0.00035157,12.92
0.00035974,14.114
0.00036792,15.442
0.0003761,17.124
0.00038427,17.655
0.00039245,18.85
0.00040062,19.823
0.0004088,20.752
0.00041698,21.283
0.00042515,22.301
0.00043333,22.39
0.0004415,23.23
0.00044968,23.495
0.00045786,24.248
0.00046603,24.779
0.00047421,25.221
0.00048238,25.487
0.00049056,25.885
0.00049874,26.106
0.00050691,26.416
0.00051509,26.77
0.00052326,26.859
0.00053144,26.947
0.00053962,27.257
0.00054779,27.655
0.00055597,27.744
0.00056414,27.876
0.00057232,27.876
0.0005805,28.186
0.00058867,28.319
0.00059685,28.186
0.00060502,28.584
0.0006132,28.363
0.00062138,28.584
0.00062955,28.407
0.00063773,28.319
0.0006459,28.717
0.00065408,28.452
0.00066226,28.982
0.00067043,28.496
0.00067861,28.717
0.00068678,28.761
0.00069496,28.363
0.00070314,28.805
0.00071131,28.762
0.00071949,28.628
0.00072766,28.673
0.00073584,28.673
0.00074402,28.894
0.00075219,28.584
0.00076037,28.85
0.00076854,28.85
0.00077672,28.717
0.0007849,28.452
0.00079307,28.628
0.00080125,28.717
0.00080942,28.629
0.0008176,28.673
0.00082578,28.363
0.00083395,28.54
0.00084213,28.451
0.0008503,28.275
0.00085848,28.54
0.00086666,28.54
0.00087483,28.23
0.00088301,28.363
0.00089118,28.23
0.00089936,28.451
0.00090754,28.407
0.00091571,28.363
0.00092389,28.186
0.00093206,28.54
0.00094024,28.319
0.00094842,28.098
0.00095659,28.053
0.00096477,28.097
0.00097294,28.097
0.00098112,28.142
0.0009893,27.876
0.00099747,28.186
0.0010056,28.009
0.0010138,28.009
0.001022,28.053
0.0010302,27.611
0.0010384,27.965
0.0010465,27.876
0.0010547,27.567
0.0010629,27.788
0.0010711,27.744
0.0010792,28.097
0.0010874,27.699
0.0010956,27.743
0.0011038,27.478
0.0011119,27.478
0.0011201,27.567
0.0011283,27.39
0.0011365,27.345
0.0011446,27.788
0.0011528,27.832
0.001161,27.522
0.0011692,27.478
0.0011773,27.611
0.0011855,27.522
0.0011937,27.301
0.0012019,27.257
0.00121,27.124
0.0012182,27.301
0.0012264,27.036
0.0012346,27.39
0.0012428,27.39
0.0012509,26.947
0.0012591,27.257
0.0012673,27.301
0.0012755,27.257
0.0012836,26.991
0.0012918,26.859
0.0013,26.903
0.0013082,27.124
0.0013163,26.992
0.0013245,26.814
0.0013327,26.726
0.0013409,26.903
0.001349,26.903
0.0013572,26.637
0.0013654,26.682
0.0013736,26.77
0.0013817,26.593
0.0013899,26.593
0.0013981,26.815
0.0014063,26.46
0.0014144,26.505
0.0014226,26.682
0.0014308,26.239
0.001439,26.637
0.0014472,26.283
0.0014553,26.239
0.0014635,26.195
0.0014717,26.283
0.0014799,26.195
0.001488,26.46
0.0014962,25.973
0.0015044,26.283
0.0015126,26.15
0.0015207,26.195
0.0015289,26.239
0.0015371,26.195
0.0015453,25.974
0.0015534,26.328
0.0015616,26.151
0.0015698,26.239
0.001578,25.797
0.0015861,26.15
0.0015943,26.062
0.0016025,26.018
0.0016107,25.664
0.0016188,25.885
0.001627,25.797
0.0016352,25.885
0.0016434,25.708
0.0016516,25.797
0.0016597,25.531
0.0016679,25.575
0.0016761,25.841
0.0016843,25.708
0.0016924,25.354
0.0017006,25.443
0.0017088,25.398
0.001717,25.487
0.0017251,25.31
0.0017333,25.487
0.0017415,25.266
0.0017497,25.354
0.0017578,25.398
0.001766,25.398
0.0017742,25.398
0.0017824,25.266
0.0017905,25.221
0.0017987,25.177
0.0018069,25.31
0.0018151,25.221
0.0018232,24.956
0.0018314,25.177
0.0018396,25.221
0.0018478,25.31
0.001856,25
0.0018641,25.133
0.0018723,24.779
0.0018805,25.089
0.0018887,24.867
0.0018968,24.779
0.001905,24.823
0.0019132,24.956
0.0019214,24.646
0.0019295,25.133
0.0019377,24.823
0.0019459,24.734
0.0019541,24.469
0.0019622,24.734
0.0019704,24.867
0.0019786,24.779
0.0019868,24.557
0.0019949,24.469
0.0020031,24.336
0.0020113,24.69
0.0020195,24.469
0.0020276,24.38
0.0020358,24.602
0.002044,24.115
0.0020522,24.292
0.0020604,24.292
0.0020685,24.602
0.0020767,24.248
0.0020849,24.115
0.0020931,24.292
0.0021012,24.071
0.0021094,24.115
0.0021176,24.425
0.0021258,24.115
0.0021339,24.248
0.0021421,24.071
0.0021503,24.071
0.0021585,24.071
0.0021666,23.982
0.0021748,23.982
0.002183,23.85
0.0021912,24.204
0.0021993,23.938
0.0022075,23.85
0.0022157,24.071
0.0022239,23.805
0.002232,23.628
0.0022402,23.761
0.0022484,23.85
0.0022566,23.628
0.0022648,23.496
0.0022729,23.938
0.0022811,23.451
0.0022893,23.717
0.0022975,23.761
0.0023056,23.673
0.0023138,23.673
0.002322,23.142
0.0023302,23.363
0.0023383,23.495
0.0023465,23.495
0.0023547,23.319
0.0023629,23.186
0.002371,23.053
0.0023792,23.363
0.0023874,23.23
0.0023956,23.274
